date,portfolio_value
2019-04-15,-0.0013102760949962322
2019-04-16,0.0010992779550778042
2019-04-17,-0.002360278587999476
2019-04-18,0.0015785701109791717
2019-04-22,0.0008291808402152157
2019-04-23,0.008666306502846721
2019-04-24,-0.001608656372308337
2019-04-25,-0.0023837024916859573
2019-04-26,0.0013190521211943196
2019-04-29,0.0018621435375594242
2019-04-30,-0.001491071128813859
2019-05-01,-0.005897625108568394
2019-05-02,-0.0035745743285687803
2019-05-03,0.010684962444865054
2019-05-06,-0.002805347153847837
2019-05-07,-0.008243149113749015
2019-05-08,-0.0012832225537797726
2019-05-09,-0.0011663588794851298
2019-05-10,0.003737730394739236
2019-05-13,-0.011028918152447886
2019-05-14,0.004730078079694611
2019-05-15,0.0038671073819394053
2019-05-16,0.0030999023481510513
2019-05-17,-0.004414531886589801
2019-05-20,-0.003152628250851275
2019-05-21,0.00399022062915777
2019-05-22,-0.0013715621314528414
2019-05-23,-0.002676745926968538
2019-05-24,0.004061412401885178
2019-05-28,-0.005209245900383519
2019-05-29,-0.0036841196550083666
2019-05-30,0.0048534544846488
2019-05-31,-0.0022071629119354563
2019-06-03,0.005108581089218411
2019-06-04,0.008559252953954655
2019-06-05,0.0031938751321867187
2019-06-06,0.0053502040244362
2019-06-07,0.011926688445960343
2019-06-10,0.0064549748591919975
2019-06-11,0.003403462215875175
2019-06-12,-0.005460784965648613
2019-06-13,0.00270884522032544
2019-06-14,-0.004785960652241905
2019-06-17,0.002344318127402767
2019-06-18,0.015288688113470617
2019-06-19,0.004281643892751541
2019-06-20,0.010352390177762016
2019-06-21,-0.002349168477645547
2019-06-24,-3.833531323937933e-05
2019-06-25,-0.010075851733903574
2019-06-26,0.002838908008784724
2019-06-27,0.003317544822255769
2019-06-28,0.0026675331985326345
2019-07-01,0.008677530282300117
2019-07-02,0.001898977826107151
2019-07-03,0.005513456841529374
2019-07-05,-0.003767806171915078
2019-07-08,-0.005760165325851663
2019-07-09,-0.00035905967602856137
2019-07-10,0.005963073839628574
2019-07-11,0.0015496109058759089
2019-07-12,0.004256140424197419
2019-07-15,0.0017900587193868667
2019-07-16,-0.0029057603558697576
2019-07-17,-0.004058302359720267
2019-07-18,0.0027787926341613645
2019-07-19,-0.00461515125283396
2019-07-22,0.002490492476410866
2019-07-23,0.005474199642383937
2019-07-24,0.0022797633587978705
2019-07-25,-0.007543251365248582
2019-07-26,0.0045654971583835025
2019-07-29,-0.0007991571250433038
2019-07-30,-0.005379876810965967
2019-07-31,-0.011232422771239703
2019-08-01,-0.0092763142796215
2019-08-02,-0.00889325779167982
2019-08-05,-0.01797437831398696
2019-08-06,0.01047987610351453
2019-08-07,0.005828201817255962
2019-08-08,0.013376844585736292
2019-08-09,-0.004375197046971202
2019-08-12,-0.0054848112534918725
2019-08-13,0.007001956358877237
2019-08-14,-0.01922439288117661
2019-08-15,0.005540049824625415
2019-08-16,0.008635997244772264
2019-08-19,0.004639231452504555
2019-08-20,-0.0033221384643267182
2019-08-21,0.005039529626208461
2019-08-22,0.00037057191429679115
2019-08-23,-0.011286536245919021
2019-08-26,0.007621962841744878
2019-08-27,-0.0006031239849740855
2019-08-28,0.0035126678817893886
2019-08-29,0.007100856106710518
2019-08-30,0.0005180643519639982
2019-09-03,0.0011766499380505557
2019-09-04,0.013253946685551687
2019-09-05,0.01240486461575463
2019-09-06,0.0019639907507456034
2019-09-09,0.0012600637643134238
2019-09-10,0.00030157181429579794
2019-09-11,0.007518827788637106
2019-09-12,0.004592708295681591
2019-09-13,0.0016302011301356778
2019-09-16,-0.005912281494923066
2019-09-17,0.0024271618913447313
2019-09-18,-0.0007166927631859776
2019-09-19,-0.0002279109046660066
2019-09-20,-0.0044499219414582125
2019-09-23,-0.00020330784954947223
2019-09-24,-0.008135125029013257
2019-09-25,0.003900619221196555
2019-09-26,-0.0009819011600755712
2019-09-27,-0.007470864509335207
2019-09-30,0.005589703746693431
2019-10-01,-0.010126409349480725
2019-10-02,-0.01618895991267899
2019-10-03,0.0080714204962693
2019-10-04,0.011215209790115921
2019-10-07,-0.004167714777595366
2019-10-08,-0.013166713996593749
2019-10-09,0.007717957310427348
2019-10-10,0.0069694821273615926
2019-10-11,0.013625220854992293
2019-10-14,-0.0020623907198121794
2019-10-15,0.010364795963193174
2019-10-16,-0.0001368318212969788
2019-10-17,0.004463827737497761
2019-10-18,-0.00669221760709926
2019-10-21,0.007239797828109573
2019-10-22,-0.0021742699878523064
2019-10-23,0.001574743684951363
2019-10-24,0.0017936287191215872
2019-10-25,0.006103930692779036
2019-10-28,0.006898095100788426
2019-10-29,-0.001935871263404998
2019-10-30,0.0024512615673002447
2019-10-31,-0.004078868884182407
2019-11-01,0.013999889163840207
2019-11-04,0.006468585104269398
2019-11-05,0.002205801565772658
2019-11-06,-0.004409691386485504
2019-11-07,0.004173543441526206
2019-11-08,5.364360853588046e-05
2019-11-11,-0.003281180620567148
2019-11-12,-0.0004282519669147611
2019-11-13,-0.0014035062901268658
2019-11-14,-0.0005952585037763969
2019-11-15,0.006729846745209489
2019-11-18,-0.0024883343033607064
2019-11-19,-0.001028840684450416
2019-11-20,-0.001025947940473726
2019-11-21,-0.00038462917045689604
2019-11-22,0.0014429626662548767
2019-11-25,0.010013252500394643
2019-11-26,0.0014694242344044373
2019-11-27,0.0024116311999862194
2019-11-29,-0.010011495413146054
2019-12-02,-0.006267117356203666
2019-12-03,-0.000990246032917752
2019-12-04,0.008686281634919135
2019-12-05,0.0012032785745050845
2019-12-06,0.007020160302947609
2019-12-09,-0.002086031673379507
2019-12-10,0.0006441060815969291
2019-12-11,0.00099584834455535
2019-12-12,0.005621803712413387
2019-12-13,0.001586794854289808
2019-12-16,0.008068641814723776
2019-12-17,0.0006615675718280034
2019-12-18,0.0037752959276970977
2019-12-19,0.003594577489595352
2019-12-20,0.0016887329684402985
2019-12-23,3.0454444073457765e-05
2019-12-24,0.0012167883293021653
2019-12-26,0.004685026423452365
2019-12-27,0.0011693005302433335
2019-12-30,-0.0035087314958841542
2019-12-31,0.0018373861790323964
2020-01-02,0.004106420534885968
2020-01-03,0.004403978047090806
2020-01-06,0.0005036031658174345
2020-01-07,-0.004564340704109049
2020-01-08,-0.0019908374141083263
2020-01-09,0.00131260931569388
2020-01-10,0.0019822152675410543
2020-01-13,0.00295999614538478
2020-01-14,0.0015983303936644155
2020-01-15,0.0035331086961085667
2020-01-16,0.004958410380240252
2020-01-17,-0.0008035200130591669
2020-01-21,0.0008123660180134884
2020-01-22,-0.003421662442559259
2020-01-23,0.001502357173211788
2020-01-24,-0.006309154972822917
2020-01-27,-0.007038387626671527
2020-01-28,0.003937220646192063
2020-01-29,-0.0010232304383132051
2020-01-30,-0.00092914244861797
2020-01-31,-0.010026110009280553
2020-02-03,0.000510101868633539
2020-02-04,0.0008622438722676318
2020-02-05,0.007559208275416784
2020-02-06,0.00295051300891358
2020-02-07,-0.002262750294794169
2020-02-10,0.0016157793580295898
2020-02-11,0.0003782799365650291
2020-02-12,0.004868065551404843
2020-02-13,0.0019571546488994507
2020-02-14,0.0006135365850543639
2020-02-18,0.003926766628955081
2020-02-19,0.004861207563974013
2020-02-20,0.0011674992227570513
2020-02-21,0.0005069062706959393
2020-02-24,-0.012053341037592591
2020-02-25,-0.019680729689331433
2020-02-26,-0.005178074642321229
2020-02-27,-0.017315433058497254
2020-02-28,-0.0121941814867913
2020-03-02,0.020410426146285188
2020-03-03,-4.51477146904411e-05
2020-03-04,0.013000911422309525
2020-03-05,-0.02741167953051238
2020-03-06,-0.015848932788965153
2020-03-09,-0.07576073057048072
2020-03-10,0.046179738863312725
2020-03-11,-0.052957830693127095
2020-03-12,-0.10152151845333324
2020-03-13,0.07993463717591864
2020-03-16,-0.1284598329166985
2020-03-17,0.056725746815162514
2020-03-18,-0.071071758132495
2020-03-19,0.007720036745926695
2020-03-20,-0.028361493321793274
2020-03-23,-0.02753113000360996
2020-03-24,0.0901262513088752
2020-03-25,0.0325613596783656
2020-03-26,0.05457274427452541
2020-03-27,-0.030572049135210944
2020-03-30,0.02445005880605855
2020-03-31,-0.011670237877355216
2020-04-01,-0.04855133219466912
2020-04-02,0.02031282706179871
2020-04-03,-0.018389142269349956
2020-04-06,0.0696154844563297
2020-04-07,0.0036577621910693914
2020-04-08,0.03834628543544194
2020-04-09,0.02549481374475926
2020-04-13,-0.018055230046819193
2020-04-14,0.025027970126245025
2020-04-15,-0.02931064361160496
2020-04-16,-0.0015258543715009898
2020-04-17,0.03112318566058092
2020-04-20,-0.020633611126077533
2020-04-21,-0.025434594420064793
2020-04-22,0.019336649641790382
2020-04-23,-0.0001923547570218398
2020-04-24,0.00915149424039785
2020-04-27,0.02463518301756462
2020-04-28,0.0038308834153713
2020-04-29,0.028353262149628078
2020-04-30,-0.018619930293228948
2020-05-01,-0.032072706147647345
2020-05-04,0.002705431292456373
2020-05-05,0.005899364014883002
2020-05-06,-0.009338304923483087
2020-05-07,0.012747859865106292
2020-05-08,0.023123803061673165
2020-05-11,-0.004909299168795456
2020-05-12,-0.026492271845881987
2020-05-13,-0.021032635800060206
2020-05-14,0.005213704518895579
2020-05-15,0.004029384198157793
2020-05-18,0.04577580244740309
2020-05-19,-0.014463557172373132
2020-05-20,0.01830470459131117
2020-05-21,-0.0037540306309642446
2020-05-22,0.0033736096115331016
2020-05-26,0.02581780644468301
2020-05-27,0.02000600816878295
2020-05-28,-0.0033779668566729093
2020-05-29,-0.0029978081435487747
2020-06-01,0.01257792787571943
2020-06-02,0.008817245901870496
2020-06-03,0.02280029758831148
2020-06-04,-0.001992697979430691
2020-06-05,0.027847844724163018
2020-06-08,0.012554519654321306
2020-06-09,-0.010451882861327588
2020-06-10,-0.010767536495365992
2020-06-11,-0.05680844285310205
2020-06-12,0.01865045949460642
2020-06-15,0.011971223277372323
2020-06-16,0.016717982480164872
2020-06-17,-0.0075818325918297624
2020-06-18,-0.00210314554825608
2020-06-19,-0.004419710392916221
2020-06-22,0.007583749644961779
2020-06-23,0.001076408283035457
2020-06-24,-0.027409014426106437
2020-06-25,0.012381273011467187
2020-06-26,-0.019330555840019525
2020-06-29,0.018281825523146722
2020-06-30,0.008442126702852493
2020-07-01,0.006491389023004057
2020-07-02,0.0043456736271674234
2020-07-06,0.017767883177203014
2020-07-07,-0.006910305096668012
2020-07-08,0.01218516977100248
2020-07-09,-0.006312428932920278
2020-07-10,0.003648802839897103
2020-07-13,-0.006162095894964303
2020-07-14,0.007700386561905415
2020-07-15,0.007260872473764168
2020-07-16,-0.008237271617403952
2020-07-17,0.004844494409865785
2020-07-20,0.005970463441792528
2020-07-21,0.007935742600183815
2020-07-22,0.005088442108996283
2020-07-23,-0.004284944225627529
2020-07-24,-0.0005474396413820415
2020-07-27,0.013000006322352764
2020-07-28,-0.0035984771143753314
2020-07-29,0.01036928017483807
2020-07-30,-0.009987273217394455
2020-07-31,-0.0011492272809580095
2020-08-03,0.008912239313262127
2020-08-04,0.007182958849408783
2020-08-05,0.010729989848128563
2020-08-06,0.0035024440169169058
2020-08-07,-0.0010782654718380913
2020-08-10,0.0063975628698493825
2020-08-11,-0.00331270292278274
2020-08-12,0.012783713029399513
2020-08-13,-0.0026938622506558207
2020-08-14,-0.0014373329919487032
2020-08-17,0.005102995183286163
2020-08-18,-0.0023639082896127483
2020-08-19,-0.004720576609801963
2020-08-20,-0.0011585094390279549
2020-08-21,0.0006720362773338096
2020-08-24,0.011759978410763594
2020-08-25,0.002654925333464231
2020-08-26,0.0030195076440959756
2020-08-27,-0.0016537458069566524
2020-08-28,0.008190712024535252
2020-08-31,-0.010525650323533475
2020-09-01,0.009567786460176642
2020-09-02,0.0054941211588985794
2020-09-03,-0.022236432882524415
2020-09-04,-0.0018196314230468635
2020-09-08,-0.01627905857620937
2020-09-09,0.015826255306313097
2020-09-10,-0.01257137045600809
2020-09-11,0.004959164954923434
2020-09-14,0.01100833763655551
2020-09-15,0.003962614211856508
2020-09-16,-0.00017202665623039515
2020-09-17,-0.004420675620925074
2020-09-18,-0.006923622828071907
2020-09-21,-0.016826120081707807
2020-09-22,0.000517796847385954
2020-09-23,-0.01757044625933546
2020-09-24,0.0005467016434250738
2020-09-25,0.006203528365946287
2020-09-28,0.013673273000133213
2020-09-29,-0.0008324704825717344
2020-09-30,0.004817431556974006
2020-10-01,0.006551908945190199
2020-10-02,-0.007787327591530335
2020-10-05,0.01771153025767891
2020-10-06,-0.012030460777616936
2020-10-07,0.01496291649238568
2020-10-08,0.006791195472940714
2020-10-09,0.010665820811686766
2020-10-12,0.01192690724692791
2020-10-13,-0.006981521321157591
2020-10-14,-0.005410223136988024
2020-10-15,0.0011377508260206337
2020-10-16,-0.0016666360252973744
2020-10-19,-0.01135031286409438
2020-10-20,0.0032841433596948466
2020-10-21,-0.0014365966511644679
2020-10-22,0.003772294865636905
2020-10-23,0.0018016902314550443
2020-10-26,-0.015588177986204155
2020-10-27,-0.002008303473400197
2020-10-28,-0.030703947429324363
2020-10-29,0.00792453406832605
2020-10-30,-0.010036011437252856
2020-11-02,0.011983703663767109
2020-11-03,0.021955071679695903
2020-11-04,0.018626858657252
2020-11-05,0.023394774456341194
2020-11-06,-0.0015227323815747429
2020-11-09,0.017507044039894115
2020-11-10,0.0035428391639267254
2020-11-11,0.007294141015813382
2020-11-12,-0.010943503830925128
2020-11-13,0.014556217780529623
2020-11-16,0.01416664407570667
2020-11-17,-0.002088703643113421
2020-11-18,-0.010123781663633369
2020-11-19,0.00573517739270879
2020-11-20,-0.0033822790004712777
2020-11-23,0.0069878403019474344
2020-11-24,0.01585109805620566
2020-11-25,-0.0011404871409868012
2020-11-27,0.004960319524426993
2020-11-30,-0.010213455033043606
2020-12-01,0.012538349125217785
2020-12-02,0.0014095391743356167
2020-12-03,0.0022773536647127113
2020-12-04,0.010575183094900797
2020-12-07,-0.0016988176920404996
2020-12-08,0.005257112363015626
2020-12-09,-0.008375611679688255
2020-12-10,0.0027208135886045426
2020-12-11,-0.0020087874163622343
2020-12-14,-0.0003035539116280628
2020-12-15,0.014238476474752071
2020-12-16,0.0011591349087323177
2020-12-17,0.007100655203261308
2020-12-18,-0.004073007449579169
2020-12-21,-0.0035922481458193767
2020-12-22,0.0006089339321133647
2020-12-23,0.0038325813712436485
2020-12-24,0.002104267661051651
2020-12-28,0.005932205502981125
2020-12-29,-0.0031427592681763095
2020-12-30,0.0030424558542043734
2020-12-31,0.0007200225020560502
2021-01-04,-0.013274095217312376
2021-01-05,0.006396459343708916
2021-01-06,0.0039361311392109855
2021-01-07,0.00912121254642928
2021-01-08,0.007869812560133749
2021-01-11,-0.010060579263561742
2021-01-12,0.0014651271348540273
2021-01-13,0.0039864721151459115
2021-01-14,0.0006354040679978912
2021-01-15,-0.005032844065127939
2021-01-19,0.006151560513756982
2021-01-20,0.014181598537764906
2021-01-21,0.0010518902550153975
2021-01-22,-0.0029885608162006916
2021-01-25,0.0035117494886316436
2021-01-26,0.0015171835000984402
2021-01-27,-0.02254133696032401
2021-01-28,0.00711253375212717
2021-01-29,-0.018745359981743093
2021-02-01,0.016743656453493294
2021-02-02,0.012486750072210784
2021-02-03,0.0012596269573768026
2021-02-04,0.011009095942934977
2021-02-05,0.006519179561647048
2021-02-08,0.009755636945227186
2021-02-09,0.002915540965863883
2021-02-10,-0.0007845617056130294
2021-02-11,0.003443349469366863
2021-02-12,0.003072494803254333
2021-02-16,-0.0011453444304647675
2021-02-17,-0.0017658563911475689
2021-02-18,-0.008240543695909652
2021-02-19,0.004215042702892191
2021-02-22,-0.013710029818148284
2021-02-23,-0.0011039403515206159
2021-02-24,0.009919965858095958
2021-02-25,-0.027215376603421992
2021-02-26,-0.006033808905563376
2021-03-01,0.02730202293849282
2021-03-02,-0.011461390618193401
2021-03-03,-0.011784830366080135
2021-03-04,-0.018176154895117813
2021-03-05,0.015883092596626902
2021-03-08,-0.004499378512146879
2021-03-09,0.017865069976369607
2021-03-10,0.007960598984994682
2021-03-11,0.013329126381740553
2021-03-12,0.002158310347064818
2021-03-15,0.005281507451380341
2021-03-16,-0.002903667290324985
2021-03-17,0.005414505816903503
2021-03-18,-0.01779522796073041
2021-03-19,0.0007653634484692251
2021-03-22,0.004778205533836122
2021-03-23,-0.014416066886527412
2021-03-24,-0.010010295529127244
2021-03-25,0.008315129828846857
2021-03-26,0.015171192042614079
2021-03-29,-0.00593598380386362
2021-03-30,0.0010617102694800984
2021-03-31,0.0053061904045201835
2021-04-01,0.011482568794268566
2021-04-05,0.013140329115066685
2021-04-06,-0.0009112751049185075
2021-04-07,-0.0016977520024810122
2021-04-08,0.00525965852464183
2021-04-09,0.0012845980316285033
2021-04-12,-0.0022893299366196773
2021-04-13,0.00427353549368803
2021-04-14,0.005516989215053059
2021-04-15,0.008629454858872787
2021-04-16,0.0031899782563400425
2021-04-19,-0.0024916647993469265
2021-04-20,-0.008564867797299147
2021-04-21,0.0062573211434577836
2021-04-22,-0.0034424248772965127
2021-04-23,0.010075984826121376
2021-04-26,0.0018570404443649657
2021-04-27,0.0008557601742105181
2021-04-28,0.001425391558775857
2021-04-29,0.003516467668834178
2021-04-30,-0.009966126317834334
2021-05-03,0.006147285285153625
2021-05-04,-0.0031421027434421767
2021-05-05,0.0008689100198786548
2021-05-06,0.008153098499390277
2021-05-07,0.009795265108791806
2021-05-10,-0.006775303310578407
2021-05-11,-0.010267152591057038
2021-05-12,-0.022061800214642324
2021-05-13,0.008873453243144924
2021-05-14,0.01464866565332068
2021-05-17,-0.0012231805312007404
2021-05-18,-4.778446351028087e-05
2021-05-19,-0.004497544751615679
2021-05-20,0.009424024735645409
2021-05-21,-0.0016814710404214894
2021-05-24,0.008534984444050986
2021-05-25,0.0010701450935770573
2021-05-26,0.002691898370744683
2021-05-27,0.000827026550873633
2021-05-28,0.003925249574369349
2021-06-01,0.008397653841906383
2021-06-02,0.003925634588951787
2021-06-03,-0.0047998625485684565
2021-06-04,0.007711310451691711
2021-06-07,0.002710845975550935
2021-06-08,0.0039069137778602325
2021-06-09,-0.0039943271123430435
2021-06-10,0.0008362873578657837
2021-06-11,0.0023704820563987816
2021-06-14,-0.0014132716378034704
2021-06-15,-0.0020459923733179286
2021-06-16,-0.0054723610206630635
2021-06-17,-0.010116458908241976
2021-06-18,-0.012391086363274906
2021-06-21,0.01572997107070928
2021-06-22,0.0027160689008518535
2021-06-23,1.161652627801324e-05
2021-06-24,0.008557027465331934
2021-06-25,0.002078194663891253
2021-06-28,-0.0035197514660142426
2021-06-29,0.0001866885318997369
2021-06-30,0.001766656862213667
2021-07-01,0.004895164213128966
2021-07-02,0.0030858118101055876
2021-07-06,-0.006866776415110687
2021-07-07,0.0007062700740296801
2021-07-08,-0.004519993968502445
2021-07-09,0.013679009462222558
2021-07-12,0.004343708820398362
2021-07-13,-0.003444089119115201
2021-07-14,0.0004158275999648353
2021-07-15,-0.0030107075308899445
2021-07-16,-0.004883395644157851
2021-07-19,-0.022174388298403902
2021-07-20,0.015059578928676265
2021-07-21,0.010327200910722034
2021-07-22,0.0006499632766561181
2021-07-23,0.007489730034714537
2021-07-26,0.00280461214640515
2021-07-27,-0.002175330290623445
2021-07-28,0.00030364108582170424
2021-07-29,0.006617991769190201
2021-07-30,-0.003619620474969998
2021-08-02,-0.0026463962156058063
2021-08-03,0.003939168847028274
2021-08-04,-0.002771965363583262
2021-08-05,0.008167391261693524
2021-08-06,-0.0013557423478771646
2021-08-09,-0.0013060605812214021
2021-08-10,-0.0020112045769424824
2021-08-11,0.0028467128681786136
2021-08-12,-0.00047777305889562527
2021-08-13,-0.00016218512742482982
2021-08-16,-0.0033663174225605497
2021-08-17,-0.009384098721900935
2021-08-18,-0.007363899318041489
2021-08-19,-0.0035664908285973906
2021-08-20,0.007879249018510448
2021-08-23,0.011210380810282361
2021-08-24,0.006549187909552057
2021-08-25,0.0014542336155214386
2021-08-26,-0.006400710209066629
2021-08-27,0.013941635492985549
